9dNCbVj-,3.4946908950805664,smile_face,0,1,3
9dNCbVj-,4.175691843032837,smile_face,0,1,4
9dNCbVj-,4.727696895599365,smile_face,0,1,5
fYsiPciB,0.06079411506652832,smile_face,0,0,0
fYsiPciB,0.8816671371459961,smile_face,0,0,1
fYsiPciB,1.2767469882965088,smile_face,1,1,2
fYsiPciB,7.419965028762817,smile_face,1,3,3
fYsiPciB,8.404867172241211,smile_face,0,3,4
fYsiPciB,8.988874197006226,smile_face,0,3,5
fYsiPciB,9.457693099975586,smile_face,0,3,6
fYsiPciB,10.769761085510254,smile_face,0,3,0
fYsiPciB,11.298781156539917,smile_face,0,3,1
fYsiPciB,12.163779020309448,smile_face,1,4,2
FUPy67Af,2.2979331016540527,smile_face,0,0,0,8
FUPy67Af,2.3939361572265625,smile_face,0,0,0,9
FUPy67Af,2.430933952331543,smile_face,0,0,0,0
FUPy67Af,2.5949320793151855,smile_face,0,0,0,6
FUPy67Af,2.6939311027526855,smile_face,0,0,1,0
FUPy67Af,2.7479259967803955,smile_face,0,0,1,8
FUPy67Af,2.855950117111206,smile_face,0,0,1,6
FUPy67Af,2.973936080932617,smile_face,0,0,2,8
FUPy67Af,3.074897050857544,smile_face,0,0,2,0
FUPy67Af,3.151931047439575,smile_face,0,0,1,9
FUPy67Af,3.166900157928467,smile_face,0,0,3,8
FUPy67Af,3.1819100379943848,smile_face,1,1,0,7
FUPy67Af,3.272930145263672,smile_face,0,1,2,6
jw2q1L_z,0.5551137924194336,smile_face,0,0,0,0
jw2q1L_z,0.5721240043640137,smile_face,0,0,0,8
jw2q1L_z,0.5881447792053223,smile_face,0,0,0,9
jw2q1L_z,0.6760859489440918,smile_face,1,1,0,7
jw2q1L_z,0.83011794090271,smile_face,0,1,1,0
jw2q1L_z,0.8522608280181885,smile_face,0,1,1,9
jw2q1L_z,0.8772919178009033,smile_face,1,2,1,8
jw2q1L_z,0.9552609920501709,smile_face,1,3,1,7
jw2q1L_z,1.0572898387908936,smile_face,0,3,2,0
jw2q1L_z,1.1112987995147705,smile_face,0,3,2,9
jw2q1L_z,1.161313772201538,smile_face,1,4,2,8
jw2q1L_z,1.2242918014526367,smile_face,0,4,2,7
jw2q1L_z,1.5042579174041748,smile_face,0,4,0,6
jw2q1L_z,1.5692949295043945,smile_face,0,4,3,9
jw2q1L_z,1.5929179191589355,smile_face,1,5,3,7
jw2q1L_z,1.7168869972229004,smile_face,0,5,0,5
jw2q1L_z,1.8141489028930664,smile_face,0,5,3,0
jw2q1L_z,1.8850958347320557,smile_face,1,6,1,6
jw2q1L_z,1.9281299114227295,smile_face,1,7,2,6
jw2q1L_z,1.9810597896575928,smile_face,1,8,1,5
jw2q1L_z,2.0871219635009766,smile_face,0,8,3,8
jw2q1L_z,2.1041018962860107,smile_face,0,8,4,0
jw2q1L_z,2.122100830078125,smile_face,1,10,4,7
jw2q1L_z,2.1961069107055664,smile_face,0,10,3,6
jw2q1L_z,2.307114839553833,smile_face,0,10,5,0
jw2q1L_z,2.3410918712615967,smile_face,0,10,4,9
jw2q1L_z,2.396047830581665,smile_face,1,11,4,8
jw2q1L_z,2.4140188694000244,smile_face,0,11,5,7
jw2q1L_z,2.440016984939575,smile_face,0,11,4,6
jw2q1L_z,2.5240910053253174,smile_face,1,12,6,0
jw2q1L_z,2.55509877204895,smile_face,1,13,5,9
jw2q1L_z,2.580981969833374,smile_face,0,13,6,7
jw2q1L_z,2.617982864379883,smile_face,1,14,5,8
jw2q1L_z,2.7439818382263184,smile_face,0,14,,0
jw2q1L_z,2.789045810699463,smile_face,0,14,5,6
jw2q1L_z,2.8250138759613037,smile_face,0,14,6,9
jw2q1L_z,2.9379689693450928,smile_face,0,14,,0
jw2q1L_z,3.0290329456329346,smile_face,0,14,,9
jw2q1L_z,3.0440008640289307,smile_face,0,14,,7
jw2q1L_z,3.2692148685455322,smile_face,0,14,,9
jw2q1L_z,3.293245792388916,smile_face,0,14,,7
jw2q1L_z,3.392336845397949,smile_face,1,15,6,6
BFPRaCg-,0.417219877243042,smile_face,0,0,0,9
BFPRaCg-,0.45021986961364746,smile_face,1,1,0,8
BFPRaCg-,0.578294038772583,smile_face,1,3,0,7
BFPRaCg-,0.6492600440979004,smile_face,0,3,1,7
BFPRaCg-,0.6822898387908936,smile_face,1,4,1,8
BFPRaCg-,0.699286937713623,smile_face,0,4,1,9
BFPRaCg-,0.9019289016723633,smile_face,0,4,2,7
BFPRaCg-,0.9969608783721924,smile_face,1,5,2,9
BFPRaCg-,2.2099618911743164,smile_face,0,5,0,0
BFPRaCg-,3.2819600105285645,smile_face,0,5,0,3
BFPRaCg-,3.4859888553619385,smile_face,1,6,0,4
BFPRaCg-,3.58992600440979,smile_face,0,6,0,2
BFPRaCg-,3.6841509342193604,smile_face,1,7,1,4
BFPRaCg-,4.6111838817596436,smile_face,0,7,2,4
J2zKWT9f,0.38045191764831543,smile_face,0,0,0,8
J2zKWT9f,0.674454927444458,smile_face,0,0,1,8
J2zKWT9f,0.8534889221191406,smile_face,0,0,2,8
J2zKWT9f,2.10223388671875,smile_face,0,0,3,8
J2zKWT9f,3.3503708839416504,smile_face,1,1,0,9
J2zKWT9f,4.106366872787476,smile_face,1,2,1,9
J2zKWT9f,4.857175827026367,smile_face,1,4,2,9
J2zKWT9f,5.694203853607178,smile_face,0,4,3,9
7iwIFLO2,0.4900479316711426,smile_face,0,0,0,8
7iwIFLO2,1.2598390579223633,smile_face,0,0,0,9
7iwIFLO2,2.6429591178894043,smile_face,0,0,0,7
7iwIFLO2,3.0099620819091797,smile_face,1,1,1,7
7iwIFLO2,3.6829941272735596,smile_face,0,1,2,7
7iwIFLO2,4.822591066360474,smile_face,1,2,1,8
7iwIFLO2,5.359530925750732,smile_face,0,2,2,8
QufPRz51,0.33296799659729004,smile_face,0,0,0,8
QufPRz51,0.4790961742401123,smile_face,0,0,0,7
QufPRz51,1.0120680332183838,smile_face,1,1,1,7
QufPRz51,1.4741029739379883,smile_face,0,1,2,7
QufPRz51,1.9427211284637451,smile_face,0,1,3,7
QufPRz51,2.4176981449127197,smile_face,1,2,4,7
QufPRz51,3.266939163208008,smile_face,0,2,5,7
QufPRz51,4.737025022506714,smile_face,1,3,1,8
H8Y0q6gL,0.5119738578796387,smile_face,0,0,0,8
H8Y0q6gL,1.2735810279846191,smile_face,0,0,1,8
H8Y0q6gL,1.885878086090088,smile_face,0,0,2,8
H8Y0q6gL,2.3979618549346924,smile_face,0,0,3,8
H8Y0q6gL,3.5699150562286377,smile_face,1,1,0,9
H8Y0q6gL,4.166918992996216,smile_face,0,1,1,9
gWGvfRK9,0.45000600814819336,smile_face,0,0,0,8
gWGvfRK9,0.5320429801940918,smile_face,1,1,0,9
gWGvfRK9,0.6630430221557617,smile_face,0,1,1,8
gWGvfRK9,0.7120060920715332,smile_face,0,1,0,0
gWGvfRK9,0.7980461120605469,smile_face,0,1,1,9
jgCSikZC,1.013375997543335,smile_face,0,0,0,9
jgCSikZC,1.3535900115966797,smile_face,0,0,1,9
N75GqVtk,0.39156579971313477,smile_face,0,0,0,8
N75GqVtk,0.9126889705657959,smile_face,0,0,1,8
N75GqVtk,1.7236838340759277,smile_face,0,0,0,9
N75GqVtk,2.054687976837158,smile_face,1,1,1,9
N75GqVtk,2.800747871398926,smile_face,0,1,2,9
N75GqVtk,3.5407609939575195,smile_face,0,1,3,9
N75GqVtk,4.304766893386841,smile_face,0,1,4,9
N75GqVtk,6.259506940841675,smile_face,1,3,2,8
N75GqVtk,7.609479904174805,smile_face,1,4,3,8
N75GqVtk,8.417448997497559,smile_face,1,5,4,8
N75GqVtk,10.842728853225708,smile_face,1,6,0,7
N75GqVtk,11.751874923706055,smile_face,1,7,1,7
N75GqVtk,18.335361003875732,smile_face,0,7,0,6
N75GqVtk,20.258412837982178,smile_face,1,9,1,6
N75GqVtk,25.561198949813843,smile_face,1,10,5,9
N75GqVtk,29.734325885772705,smile_face,1,11,0,5
N75GqVtk,37.20749497413635,smile_face,1,14,1,5
N75GqVtk,41.24204397201538,smile_face,0,14,2,5
N75GqVtk,42.694233894348145,smile_face,0,14,3,5
N75GqVtk,45.37932801246643,smile_face,1,17,2,7
N75GqVtk,48.88034391403198,smile_face,1,18,2,6
oB0yQfQ3,1.306359052658081,smile_face,0,0,0,8
oB0yQfQ3,1.9645709991455078,smile_face,1,1,1,8
1Q3lhVYT,1.2024569511413574,lighter_background,0,0,0,9
1Q3lhVYT,1.5946540832519531,lighter_background,0,0,0,8
1Q3lhVYT,2.413689136505127,lighter_background,1,1,1,9
1Q3lhVYT,4.272424936294556,lighter_background,0,1,0,7
1Q3lhVYT,4.758152961730957,lighter_background,1,2,1,7
1Q3lhVYT,5.252156019210815,lighter_background,1,4,2,7
1Q3lhVYT,5.824242115020752,lighter_background,0,4,3,7
1Q3lhVYT,7.231745004653931,lighter_background,0,4,4,7
1Q3lhVYT,8.479707956314087,lighter_background,0,4,0,6
1Q3lhVYT,9.7136390209198,lighter_background,1,6,2,9
1Q3lhVYT,10.897125005722046,lighter_background,1,9,3,9
1Q3lhVYT,12.208128929138184,lighter_background,1,10,1,8
1Q3lhVYT,13.09116005897522,lighter_background,1,12,2,8
1Q3lhVYT,14.617305994033813,lighter_background,1,13,5,7
1Q3lhVYT,16.119329929351807,lighter_background,0,13,1,6
1Q3lhVYT,17.726314067840576,lighter_background,1,17,4,9
1Q3lhVYT,18.52635407447815,lighter_background,1,20,3,8
1Q3lhVYT,20.312719106674194,lighter_background,1,21,2,6
1Q3lhVYT,21.696655988693237,lighter_background,1,25,4,8
1Q3lhVYT,23.343687057495117,lighter_background,1,27,6,7
1Q3lhVYT,24.586368083953857,lighter_background,1,28,3,6
1Q3lhVYT,25.930469036102295,lighter_background,1,33,5,8
1Q3lhVYT,27.91948103904724,lighter_background,0,33,,7
1Q3lhVYT,29.665508031845093,lighter_background,1,34,6,8
1Q3lhVYT,32.136574029922485,lighter_background,1,35,5,9
1Q3lhVYT,36.85472512245178,lighter_background,1,36,4,6
1Q3lhVYT,38.00427603721619,lighter_background,1,37,6,9
1Q3lhVYT,40.166813135147095,lighter_background,0,37,0,5
1Q3lhVYT,40.5608389377594,lighter_background,1,39,1,5
1Q3lhVYT,43.56079602241516,lighter_background,0,39,2,5
1Q3lhVYT,44.26010990142822,lighter_background,0,39,3,5
1Q3lhVYT,45.267415046691895,lighter_background,0,39,4,5
1Q3lhVYT,46.853622913360596,lighter_background,0,39,5,5
1Q3lhVYT,48.24058198928833,lighter_background,0,39,6,5
1Q3lhVYT,49.76480507850647,lighter_background,0,39,5,6
1Q3lhVYT,51.1260449886322,lighter_background,1,41,6,6
1Q3lhVYT,52.6152720451355,lighter_background,0,41,,6
1Q3lhVYT,53.559301137924194,lighter_background,0,41,,5
1Q3lhVYT,54.43649697303772,lighter_background,0,41,0,4
1Q3lhVYT,54.97049307823181,lighter_background,1,43,1,4
1Q3lhVYT,55.45646095275879,lighter_background,1,44,2,4
1Q3lhVYT,55.93644309043884,lighter_background,1,45,3,4
1Q3lhVYT,56.42844295501709,lighter_background,1,46,4,4
1Q3lhVYT,56.89941096305847,lighter_background,0,46,5,4
1Q3lhVYT,57.38270592689514,lighter_background,0,46,6,4
1Q3lhVYT,57.84366512298584,lighter_background,0,46,,4
jtkVu9Gk,0.49906086921691895,lighter_background,0,0,0,8
jtkVu9Gk,0.8450088500976562,lighter_background,0,0,1,8
jtkVu9Gk,1.688140869140625,lighter_background,1,1,0,9
7Ws-6Eej,2.343592882156372,lighter_background,0,0,0,0
7Ws-6Eej,3.178595781326294,lighter_background,0,0,0,9
7Ws-6Eej,3.626595973968506,lighter_background,1,1,1,9
7Ws-6Eej,6.652486801147461,lighter_background,0,1,0,8
7Ws-6Eej,7.080672979354858,lighter_background,0,1,1,8
7Ws-6Eej,7.611665964126587,lighter_background,0,1,2,8
7Ws-6Eej,9.389825820922852,lighter_background,1,2,1,0
zdL9Tqgu,0.41867780685424805,lighter_background,0,0,0,9
zdL9Tqgu,0.7237138748168945,lighter_background,0,0,1,9
zdL9Tqgu,1.1537117958068848,lighter_background,1,1,2,9
zdL9Tqgu,2.188074827194214,lighter_background,0,1,3,9
zdL9Tqgu,4.564406871795654,lighter_background,0,1,4,9
zdL9Tqgu,6.127755880355835,lighter_background,0,1,5,9
zdL9Tqgu,6.626760005950928,lighter_background,1,2,6,9
zdL9Tqgu,8.128358840942383,lighter_background,0,2,0,6
4epdayld,1.3855781555175781,lighter_background,0,0,0,8
4epdayld,3.162398099899292,lighter_background,0,0,1,8
4epdayld,3.7700650691986084,lighter_background,0,0,2,8
4epdayld,5.809247016906738,lighter_background,0,0,3,8
4epdayld,7.558279037475586,lighter_background,0,0,0,9
4epdayld,8.12128210067749,lighter_background,1,1,1,9
4epdayld,10.579187154769897,lighter_background,0,1,0,4
LHvrfkW9,1.145522117614746,lighter_background,0,0,0,8
LHvrfkW9,1.7360150814056396,lighter_background,0,0,1,8
LHvrfkW9,2.738671064376831,lighter_background,0,0,0,9
LHvrfkW9,3.5986721515655518,lighter_background,0,0,1,9
LHvrfkW9,4.244664192199707,lighter_background,0,0,2,9
LHvrfkW9,5.400670051574707,lighter_background,1,1,2,8
LHvrfkW9,7.334711074829102,lighter_background,1,3,3,8
LHvrfkW9,7.537712097167969,lighter_background,0,3,4,8
LHvrfkW9,10.391475200653076,lighter_background,1,4,3,9
LHvrfkW9,12.624492168426514,lighter_background,0,4,0,0
LHvrfkW9,13.143562078475952,lighter_background,1,6,4,9
aHJ9P4G0,0.6682968139648438,lighter_background,0,0,0,0
aHJ9P4G0,1.2829458713531494,lighter_background,0,0,1,0
aHJ9P4G0,2.444941997528076,lighter_background,0,0,0,9
aHJ9P4G0,3.3597559928894043,lighter_background,1,1,2,0
aHJ9P4G0,4.13279390335083,lighter_background,0,1,3,0
aHJ9P4G0,5.286938905715942,lighter_background,1,2,4,0
3xCxqfa9,0.5600330829620361,lighter_background,0,0,0,9
3xCxqfa9,1.5062689781188965,lighter_background,1,1,1,9
OK545D5B,0.4300880432128906,lighter_background,0,0,0,9
OK545D5B,0.7169010639190674,lighter_background,0,0,1,9
OK545D5B,1.1519050598144531,lighter_background,0,0,2,9
ovpAT2iO,0.2909698486328125,lighter_background,0,0,0,8
ovpAT2iO,0.9474680423736572,lighter_background,0,0,1,8
ovpAT2iO,1.445495843887329,lighter_background,0,0,2,8
ovpAT2iO,2.163651943206787,lighter_background,0,0,0,9
ovpAT2iO,2.6066548824310303,lighter_background,0,0,1,9
